Label,temperature,treatment,cage,survival,sex,individual,trait,Length,doubleCheck
FO_18_P_3_6_F_56_W_.tif,18,P,3,6,F,56,W,1.942,0
FO_18_P_3_6_F_58_T_.tif,18,P,3,6,F,58,T,1.04,0
FO_18_P_3_6_F_42_T_.tif,18,P,3,6,F,42,T,1.068,0
FO_18_P_3_6_F_42_L_.tif,18,P,3,6,F,42,L,0.724,0
FO_18_P_3_6_F_42_L_.tif,18,P,3,6,F,42,L,0.713,0
FO_18_P_3_6_F_42_W_.tif,18,P,3,6,F,42,W,2.095,0
FO_18_P_3_6_F_21_T_.tif,18,P,3,6,F,21,T,1.034,0
FO_18_P_3_6_F_21_L_.tif,18,P,3,6,F,21,L,0.676,0
FO_18_P_3_6_F_21_L_.tif,18,P,3,6,F,21,L,0.667,0
FO_18_P_3_6_F_21_W_.tif,18,P,3,6,F,21,W,1.945,0
FO_18_P_3_6_F_22_T_.tif,18,P,3,6,F,22,T,1.055,0
FO_18_P_3_6_F_22_L_.tif,18,P,3,6,F,22,L,0.707,0
FO_18_P_3_6_F_22_L_.tif,18,P,3,6,F,22,L,0.652,0
FO_18_P_3_6_F_22_W_.tif,18,P,3,6,F,22,W,2.083,0
FO_18_P_3_6_F_23_T_.tif,18,P,3,6,F,23,T,1.094,0
FO_18_P_3_6_F_23_L_.tif,18,P,3,6,F,23,L,0.724,0
FO_18_P_3_6_F_23_L_.tif,18,P,3,6,F,23,L,0.711,0
FO_18_P_3_6_F_23_W_.tif,18,P,3,6,F,23,W,2.064,0
FO_18_P_3_6_F_27_T_.tif,18,P,3,6,F,27,T,1.006,0
FO_18_P_3_6_F_27_L_.tif,18,P,3,6,F,27,L,0.66,0
FO_18_P_3_6_F_27_L_.tif,18,P,3,6,F,27,L,0.604,0
FO_18_P_3_6_F_27_W_.tif,18,P,3,6,F,27,W,1.835,0
FO_18_P_3_6_F_29_T_.tif,18,P,3,6,F,29,T,0.982,0
FO_18_P_3_6_F_29_L_.tif,18,P,3,6,F,29,L,0.662,0
FO_18_P_3_6_F_29_L_.tif,18,P,3,6,F,29,L,0.634,0
FO_18_P_3_6_F_29_W_.tif,18,P,3,6,F,29,W,1.88,0
FO_18_P_3_6_F_33_T_.tif,18,P,3,6,F,33,T,0.996,0
FO_18_P_3_6_F_33_L_.tif,18,P,3,6,F,33,L,0.656,0
FO_18_P_3_6_F_33_L_.tif,18,P,3,6,F,33,L,0.632,0
FO_18_P_3_6_F_33_W_.tif,18,P,3,6,F,33,W,1.911,0
FO_18_P_3_6_F_36_T_.tif,18,P,3,6,F,36,T,1.003,0
FO_18_P_3_6_F_36_L_.tif,18,P,3,6,F,36,L,0.677,0
FO_18_P_3_6_F_36_L_.tif,18,P,3,6,F,36,L,0.63,0
FO_18_P_3_6_F_36_W_.tif,18,P,3,6,F,36,W,1.958,0
FO_18_P_3_6_F_37_T_.tif,18,P,3,6,F,37,T,0.987,0
FO_18_P_3_6_F_37_L_.tif,18,P,3,6,F,37,L,0.697,0
FO_18_P_3_6_F_37_L_.tif,18,P,3,6,F,37,L,0.654,0
FO_18_P_3_6_F_37_W_.tif,18,P,3,6,F,37,W,1.883,0
FO_18_P_3_6_F_39_T_.tif,18,P,3,6,F,39,T,1.125,0
FO_18_P_3_6_F_39_L_.tif,18,P,3,6,F,39,L,0.719,0
FO_18_P_3_6_F_39_L_.tif,18,P,3,6,F,39,L,0.697,0
FO_18_P_3_6_F_39_W_.tif,18,P,3,6,F,39,W,2.118,0
FO_18_P_3_6_F_41_T_.tif,18,P,3,6,F,41,T,1.041,0
FO_18_P_3_6_F_41_L_.tif,18,P,3,6,F,41,L,0.682,0
FO_18_P_3_6_F_41_L_.tif,18,P,3,6,F,41,L,0.659,0
FO_18_P_3_6_F_41_W_.tif,18,P,3,6,F,41,W,1.971,0
FO_18_P_3_6_F_19_W_.tif,18,P,3,6,F,19,W,1.947,0
FO_18_P_3_6_F_2_T_.tif,18,P,3,6,F,2,T,1.058,0
FO_18_P_3_6_F_2_W_.tif,18,P,3,6,F,2,W,2.008,0
FO_18_P_3_6_F_2_L_.tif,18,P,3,6,F,2,L,0.67,0
FO_18_P_3_6_F_2_L_.tif,18,P,3,6,F,2,L,0.681,0
FO_18_P_3_6_F_3_T_.tif,18,P,3,6,F,3,T,1.099,0
FO_18_P_3_6_F_3_W_.tif,18,P,3,6,F,3,W,1.947,0
FO_18_P_3_6_F_3_L_.tif,18,P,3,6,F,3,L,0.702,0
FO_18_P_3_6_F_3_L_.tif,18,P,3,6,F,3,L,0.647,0
FO_18_P_3_6_F_4_T_.tif,18,P,3,6,F,4,T,1.077,0
FO_18_P_3_6_F_4_L_.tif,18,P,3,6,F,4,L,0.727,0
FO_18_P_3_6_F_4_L_.tif,18,P,3,6,F,4,L,0.674,0
FO_18_P_3_6_F_4_W_.tif,18,P,3,6,F,4,W,1.99,0
FO_18_P_3_6_F_5_T_.tif,18,P,3,6,F,5,T,1.044,0
FO_18_P_3_6_F_5_L_.tif,18,P,3,6,F,5,L,0.72,0
FO_18_P_3_6_F_5_L_.tif,18,P,3,6,F,5,L,0.709,0
FO_18_P_3_6_F_5_W_.tif,18,P,3,6,F,5,W,2.039,0
FO_18_P_3_6_F_8_T_.tif,18,P,3,6,F,8,T,0.984,0
FO_18_P_3_6_F_8_L_.tif,18,P,3,6,F,8,L,0.679,0
FO_18_P_3_6_F_8_L_.tif,18,P,3,6,F,8,L,0.672,0
FO_18_P_3_6_F_8_W_.tif,18,P,3,6,F,8,W,1.956,0
FO_18_P_3_6_F_10_T_.tif,18,P,3,6,F,10,T,1.042,0
FO_18_P_3_6_F_10_L_.tif,18,P,3,6,F,10,L,0.674,0
FO_18_P_3_6_F_10_L_.tif,18,P,3,6,F,10,L,0.663,0
FO_18_P_3_6_F_10_W_.tif,18,P,3,6,F,10,W,1.97,0
FO_18_P_3_6_F_15_T_.tif,18,P,3,6,F,15,T,1.056,0
FO_18_P_3_6_F_15_L_.tif,18,P,3,6,F,15,L,0.696,0
FO_18_P_3_6_F_15_L_.tif,18,P,3,6,F,15,L,0.675,0
FO_18_P_3_6_F_15_W_.tif,18,P,3,6,F,15,W,1.968,0
FO_18_P_3_6_F_16_T_.tif,18,P,3,6,F,16,T,1.02,0
FO_18_P_3_6_F_16_L_.tif,18,P,3,6,F,16,L,0.672,0
FO_18_P_3_6_F_16_L_.tif,18,P,3,6,F,16,L,0.641,0
FO_18_P_3_6_F_16_W_.tif,18,P,3,6,F,16,W,1.919,0
FO_18_P_3_6_F_17_T_.tif,18,P,3,6,F,17,T,1.107,0
FO_18_P_3_6_F_17_L_.tif,18,P,3,6,F,17,L,0.733,0
FO_18_P_3_6_F_17_L_.tif,18,P,3,6,F,17,L,0.709,0
FO_18_P_3_6_F_17_W_.tif,18,P,3,6,F,17,W,2.084,0
FO_18_P_3_6_F_19_T_.tif,18,P,3,6,F,19,T,0.991,0
FO_18_P_3_6_F_19_L_.tif,18,P,3,6,F,19,L,0.69,0
FO_18_P_3_6_F_19_L_.tif,18,P,3,6,F,19,L,0.665,0
FO_18_P_3_6_M_128_T_.tif,18,P,3,6,M,128,T,0.928,0
FO_18_P_3_6_M_128_L_.tif,18,P,3,6,M,128,L,0.671,0
FO_18_P_3_6_M_128_L_.tif,18,P,3,6,M,128,L,0.662,0
FO_18_P_3_6_M_128_W_.tif,18,P,3,6,M,128,W,1.796,0
FO_18_P_3_6_M_129_T_.tif,18,P,3,6,M,129,T,0.916,0
FO_18_P_3_6_M_129_L_.tif,18,P,3,6,M,129,L,0.661,0
FO_18_P_3_6_M_129_L_.tif,18,P,3,6,M,129,L,0.653,0
FO_18_P_3_6_M_129_W_.tif,18,P,3,6,M,129,W,1.739,0
FO_18_P_3_6_M_131_T_.tif,18,P,3,6,M,131,T,0.948,0
FO_18_P_3_6_M_131_L_.tif,18,P,3,6,M,131,L,0.662,0
FO_18_P_3_6_M_131_L_.tif,18,P,3,6,M,131,L,0.646,0
FO_18_P_3_6_M_131_W_.tif,18,P,3,6,M,131,W,1.792,0
FO_18_P_3_6_M_132_T_.tif,18,P,3,6,M,132,T,0.944,0
FO_18_P_3_6_M_132_L_.tif,18,P,3,6,M,132,L,0.663,0
FO_18_P_3_6_M_132_L_.tif,18,P,3,6,M,132,L,0.625,0
FO_18_P_3_6_M_132_W_.tif,18,P,3,6,M,132,W,1.815,0
FO_18_P_3_6_M_134_T_.tif,18,P,3,6,M,134,T,0.9,0
FO_18_P_3_6_M_134_L_.tif,18,P,3,6,M,134,L,0.654,0
FO_18_P_3_6_M_134_L_.tif,18,P,3,6,M,134,L,0.668,0
FO_18_P_3_6_M_134_W_.tif,18,P,3,6,M,134,W,1.773,0
FO_18_P_3_6_M_137_T_.tif,18,P,3,6,M,137,T,0.912,0
FO_18_P_3_6_M_137_L_.tif,18,P,3,6,M,137,L,0.651,0
FO_18_P_3_6_M_137_L_.tif,18,P,3,6,M,137,L,0.625,0
FO_18_P_3_6_M_137_W_.tif,18,P,3,6,M,137,W,1.785,0
FO_18_P_3_6_M_140_T_.tif,18,P,3,6,M,140,T,0.951,0
FO_18_P_3_6_M_140_L_.tif,18,P,3,6,M,140,L,0.683,0
FO_18_P_3_6_M_140_L_.tif,18,P,3,6,M,140,L,0.683,0
FO_18_P_3_6_M_140_W_.tif,18,P,3,6,M,140,W,1.857,0
FO_18_P_3_6_M_141_T_.tif,18,P,3,6,M,141,T,0.927,0
FO_18_P_3_6_M_141_L_.tif,18,P,3,6,M,141,L,0.649,0
FO_18_P_3_6_M_141_L_.tif,18,P,3,6,M,141,L,0.613,0
FO_18_P_3_6_M_141_W_.tif,18,P,3,6,M,141,W,1.794,0
FO_18_P_3_6_M_143_T_.tif,18,P,3,6,M,143,T,0.964,0
FO_18_P_3_6_M_143_L_.tif,18,P,3,6,M,143,L,0.688,0
FO_18_P_3_6_M_143_L_.tif,18,P,3,6,M,143,L,0.682,0
FO_18_P_3_6_M_143_W_.tif,18,P,3,6,M,143,W,1.83,0
FO_18_P_3_6_M_144_T_.tif,18,P,3,6,M,144,T,0.938,0
FO_18_P_3_6_M_144_L_.tif,18,P,3,6,M,144,L,0.662,0
FO_18_P_3_6_M_144_L_.tif,18,P,3,6,M,144,L,0.621,0
FO_18_P_3_6_M_144_W_.tif,18,P,3,6,M,144,W,1.784,0
FO_18_P_3_6_M_145_T_.tif,18,P,3,6,M,145,T,0.923,0
FO_18_P_3_6_M_145_L_.tif,18,P,3,6,M,145,L,0.647,0
FO_18_P_3_6_M_145_L_.tif,18,P,3,6,M,145,L,0.633,0
FO_18_P_3_6_M_145_W_.tif,18,P,3,6,M,145,W,1.765,0
FO_18_P_3_6_M_102_T_.tif,18,P,3,6,M,102,T,0.932,0
FO_18_P_3_6_M_103_L_.tif,18,P,3,6,M,103,L,0.676,0
FO_18_P_3_6_M_103_L_.tif,18,P,3,6,M,103,L,0.643,0
FO_18_P_3_6_M_127_W_.tif,18,P,3,6,M,127,W,1.756,0
FO_18_P_3_6_M_106_T_.tif,18,P,3,6,M,106,T,0.977,0
FO_18_P_3_6_M_106_L_.tif,18,P,3,6,M,106,L,0.622,0
FO_18_P_3_6_M_106_L_.tif,18,P,3,6,M,106,L,0.663,0
FO_18_P_3_6_M_106_W_.tif,18,P,3,6,M,106,W,1.769,0
FO_18_P_3_6_M_107_T_.tif,18,P,3,6,M,107,T,0.961,0
FO_18_P_3_6_M_107_L_.tif,18,P,3,6,M,107,L,0.673,0
FO_18_P_3_6_M_107_L_.tif,18,P,3,6,M,107,L,0.659,0
FO_18_P_3_6_M_107_W_.tif,18,P,3,6,M,107,W,1.792,0
FO_18_P_3_6_M_110_T_.tif,18,P,3,6,M,110,T,0.919,0
FO_18_P_3_6_M_110_L_.tif,18,P,3,6,M,110,L,0.643,0
FO_18_P_3_6_M_110_L_.tif,18,P,3,6,M,110,L,0.624,0
FO_18_P_3_6_M_110_W_.tif,18,P,3,6,M,110,W,1.708,0
FO_18_P_3_6_M_112_T_.tif,18,P,3,6,M,112,T,0.792,0
FO_18_P_3_6_M_112_L_.tif,18,P,3,6,M,112,L,0.563,0
FO_18_P_3_6_M_112_L_.tif,18,P,3,6,M,112,L,0.528,0
FO_18_P_3_6_M_112_W_.tif,18,P,3,6,M,112,W,1.525,0
FO_18_P_3_6_M_119_T_.tif,18,P,3,6,M,119,T,0.899,0
FO_18_P_3_6_M_119_L_.tif,18,P,3,6,M,119,L,0.609,0
FO_18_P_3_6_M_119_L_.tif,18,P,3,6,M,119,L,0.61,0
FO_18_P_3_6_M_119_W_.tif,18,P,3,6,M,119,W,1.683,0
FO_18_P_3_6_M_120_T_.tif,18,P,3,6,M,120,T,0.891,0
FO_18_P_3_6_M_120_L_.tif,18,P,3,6,M,120,L,0.635,0
FO_18_P_3_6_M_120_L_.tif,18,P,3,6,M,120,L,0.613,0
FO_18_P_3_6_M_120_W_.tif,18,P,3,6,M,120,W,1.733,0
FO_18_P_3_6_M_121_T_.tif,18,P,3,6,M,121,T,0.881,0
FO_18_P_3_6_M_121_L_.tif,18,P,3,6,M,121,L,0.635,0
FO_18_P_3_6_M_121_L_.tif,18,P,3,6,M,121,L,0.629,0
FO_18_P_3_6_M_121_W_.tif,18,P,3,6,M,121,W,1.771,0
FO_18_P_3_6_M_122_T_.tif,18,P,3,6,M,122,T,0.882,0
FO_18_P_3_6_M_122_L_.tif,18,P,3,6,M,122,L,0.636,0
FO_18_P_3_6_M_122_L_.tif,18,P,3,6,M,122,L,0.592,0
FO_18_P_3_6_M_122_W_.tif,18,P,3,6,M,122,W,1.737,0
FO_18_P_3_6_M_123_T_.tif,18,P,3,6,M,123,T,0.952,0
FO_18_P_3_6_M_123_L_.tif,18,P,3,6,M,123,L,0.675,0
FO_18_P_3_6_M_123_L_.tif,18,P,3,6,M,123,L,0.616,0
FO_18_P_3_6_M_123_W_.tif,18,P,3,6,M,123,W,1.824,0
FO_18_P_3_6_M_125_T_.tif,18,P,3,6,M,125,T,0.879,0
FO_18_P_3_6_M_125_L_.tif,18,P,3,6,M,125,L,0.598,0
FO_18_P_3_6_M_125_L_.tif,18,P,3,6,M,125,L,0.595,0
FO_18_P_3_6_M_125_W_.tif,18,P,3,6,M,125,W,1.64,0
FO_18_P_3_6_M_127_T_.tif,18,P,3,6,M,127,T,0.86,0
FO_18_P_3_6_M_127_L_.tif,18,P,3,6,M,127,L,0.649,0
FO_18_P_3_6_M_127_L_.tif,18,P,3,6,M,127,L,0.631,0
FO_18_P_3_6_M_104_W_.tif,18,P,3,6,M,104,W,1.733,0
FO_18_P_3_6_M_85_T_.tif,18,P,3,6,M,85,T,0.926,0
FO_18_P_3_6_M_85_L_.tif,18,P,3,6,M,85,L,0.636,0
FO_18_P_3_6_M_85_L_.tif,18,P,3,6,M,85,L,0.639,0
FO_18_P_3_6_M_85_W_.tif,18,P,3,6,M,85,W,1.746,0
FO_18_P_3_6_M_88_T_.tif,18,P,3,6,M,88,T,0.917,0
FO_18_P_3_6_M_88_L_.tif,18,P,3,6,M,88,L,0.626,0
FO_18_P_3_6_M_88_L_.tif,18,P,3,6,M,88,L,0.64,0
FO_18_P_3_6_M_88_W_.tif,18,P,3,6,M,88,W,1.763,0
FO_18_P_3_6_M_90_T_.tif,18,P,3,6,M,90,T,0.89,0
FO_18_P_3_6_M_90_L_.tif,18,P,3,6,M,90,L,0.652,0
FO_18_P_3_6_M_90_L_.tif,18,P,3,6,M,90,L,0.633,0
FO_18_P_3_6_M_90_W_.tif,18,P,3,6,M,90,W,1.754,0
FO_18_P_3_6_M_91_T_.tif,18,P,3,6,M,91,T,0.936,0
FO_18_P_3_6_M_91_L_.tif,18,P,3,6,M,91,L,0.666,0
FO_18_P_3_6_M_91_L_.tif,18,P,3,6,M,91,L,0.626,0
FO_18_P_3_6_M_91_W_.tif,18,P,3,6,M,91,W,1.758,0
FO_18_P_3_6_M_92_T_.tif,18,P,3,6,M,92,T,0.954,0
FO_18_P_3_6_M_92_L_.tif,18,P,3,6,M,92,L,0.663,0
FO_18_P_3_6_M_92_L_.tif,18,P,3,6,M,92,L,0.642,0
FO_18_P_3_6_M_92_W_.tif,18,P,3,6,M,92,W,1.785,0
FO_18_P_3_6_M_94_T_.tif,18,P,3,6,M,94,T,0.944,0
FO_18_P_3_6_M_94_L_.tif,18,P,3,6,M,94,L,0.647,0
FO_18_P_3_6_M_94_L_.tif,18,P,3,6,M,94,L,0.596,0
FO_18_P_3_6_M_94_W_.tif,18,P,3,6,M,94,W,1.766,0
FO_18_P_3_6_M_95_T_.tif,18,P,3,6,M,95,T,0.954,0
FO_18_P_3_6_M_95_L_.tif,18,P,3,6,M,95,L,0.661,0
FO_18_P_3_6_M_95_L_.tif,18,P,3,6,M,95,L,0.643,0
FO_18_P_3_6_M_95_W_.tif,18,P,3,6,M,95,W,1.743,0
FO_18_P_3_6_M_96_T_.tif,18,P,3,6,M,96,T,0.892,0
FO_18_P_3_6_M_96_L_.tif,18,P,3,6,M,96,L,0.653,0
FO_18_P_3_6_M_96_L_.tif,18,P,3,6,M,96,L,0.648,0
FO_18_P_3_6_M_96_W_.tif,18,P,3,6,M,96,W,1.749,0
FO_18_P_3_6_M_99_T_.tif,18,P,3,6,M,99,T,0.94,0
FO_18_P_3_6_M_99_L_.tif,18,P,3,6,M,99,L,0.669,0
FO_18_P_3_6_M_99_L_.tif,18,P,3,6,M,99,L,0.676,0
FO_18_P_3_6_M_99_W_.tif,18,P,3,6,M,99,W,1.833,0
FO_18_P_3_6_M_102_L_.tif,18,P,3,6,M,102,L,0.675,0
FO_18_P_3_6_M_102_L_.tif,18,P,3,6,M,102,L,0.667,0
FO_18_P_3_6_M_102_W_.tif,18,P,3,6,M,102,W,1.765,0
FO_18_P_3_6_M_103_T_.tif,18,P,3,6,M,103,T,0.968,0
FO_18_P_3_6_M_103_W_.tif,18,P,3,6,M,103,W,1.706,0
FO_18_P_3_6_M_104_T_.tif,18,P,3,6,M,104,T,0.937,0
FO_18_P_3_6_M_104_L_.tif,18,P,3,6,M,104,L,0.64,0
FO_18_P_3_6_M_104_L_.tif,18,P,3,6,M,104,L,0.625,0
FO_18_P_3_6_M_84_W_.tif,18,P,3,6,M,84,W,1.789,0
FO_18_P_3_6_M_61_T_.tif,18,P,3,6,M,61,T,0.883,0
FO_18_P_3_6_M_61_L_.tif,18,P,3,6,M,61,L,0.653,0
FO_18_P_3_6_M_61_L_.tif,18,P,3,6,M,61,L,0.645,0
FO_18_P_3_6_M_61_W_.tif,18,P,3,6,M,61,W,1.772,0
FO_18_P_3_6_M_62_T_.tif,18,P,3,6,M,62,T,0.889,0
FO_18_P_3_6_M_62_L_.tif,18,P,3,6,M,62,L,0.596,0
FO_18_P_3_6_M_62_L_.tif,18,P,3,6,M,62,L,0.599,0
FO_18_P_3_6_M_62_W_.tif,18,P,3,6,M,62,W,1.66,0
FO_18_P_3_6_M_65_T_.tif,18,P,3,6,M,65,T,0.946,0
FO_18_P_3_6_M_65_L_.tif,18,P,3,6,M,65,L,0.662,0
FO_18_P_3_6_M_65_L_.tif,18,P,3,6,M,65,L,0.633,0
FO_18_P_3_6_M_65_W_.tif,18,P,3,6,M,65,W,1.777,0
FO_18_P_3_6_M_66_T_.tif,18,P,3,6,M,66,T,0.885,0
FO_18_P_3_6_M_66_L_.tif,18,P,3,6,M,66,L,0.626,0
FO_18_P_3_6_M_66_L_.tif,18,P,3,6,M,66,L,0.628,0
FO_18_P_3_6_M_66_W_.tif,18,P,3,6,M,66,W,1.714,0
FO_18_P_3_6_M_67_T_.tif,18,P,3,6,M,67,T,0.903,0
FO_18_P_3_6_M_67_L_.tif,18,P,3,6,M,67,L,0.644,0
FO_18_P_3_6_M_67_L_.tif,18,P,3,6,M,67,L,0.631,0
FO_18_P_3_6_M_67_W_.tif,18,P,3,6,M,67,W,1.74,0
FO_18_P_3_6_M_68_T_.tif,18,P,3,6,M,68,T,0.896,0
FO_18_P_3_6_M_68_L_.tif,18,P,3,6,M,68,L,0.626,0
FO_18_P_3_6_M_68_L_.tif,18,P,3,6,M,68,L,0.606,0
FO_18_P_3_6_M_68_W_.tif,18,P,3,6,M,68,W,1.679,0
FO_18_P_3_6_M_69_T_.tif,18,P,3,6,M,69,T,0.927,0
FO_18_P_3_6_M_69_L_.tif,18,P,3,6,M,69,L,0.67,0
FO_18_P_3_6_M_69_L_.tif,18,P,3,6,M,69,L,0.653,0
FO_18_P_3_6_M_69_W_.tif,18,P,3,6,M,69,W,1.811,0
FO_18_P_3_6_M_77_T_.tif,18,P,3,6,M,77,T,0.918,0
FO_18_P_3_6_M_77_L_.tif,18,P,3,6,M,77,L,0.684,0
FO_18_P_3_6_M_77_L_.tif,18,P,3,6,M,77,L,0.632,0
FO_18_P_3_6_M_77_W_.tif,18,P,3,6,M,77,W,1.841,0
FO_18_P_3_6_M_81_T_.tif,18,P,3,6,M,81,T,0.983,0
FO_18_P_3_6_M_81_L_.tif,18,P,3,6,M,81,L,0.653,0
FO_18_P_3_6_M_81_L_.tif,18,P,3,6,M,81,L,0.608,0
FO_18_P_3_6_M_81_W_.tif,18,P,3,6,M,81,W,1.858,0
FO_18_P_3_6_M_83_T_.tif,18,P,3,6,M,83,T,0.927,0
FO_18_P_3_6_M_83_L_.tif,18,P,3,6,M,83,L,0.661,0
FO_18_P_3_6_M_83_L_.tif,18,P,3,6,M,83,L,0.642,0
FO_18_P_3_6_M_83_W_.tif,18,P,3,6,M,83,W,1.782,0
FO_18_P_3_6_M_84_T_.tif,18,P,3,6,M,84,T,0.933,0
FO_18_P_3_6_M_84_L_.tif,18,P,3,6,M,84,L,0.657,0
FO_18_P_3_6_M_84_L_.tif,18,P,3,6,M,84,L,0.643,0
FO_18_P_3_6_M_57_W_.tif,18,P,3,6,M,57,W,1.657,0
FO_18_P_3_6_M_59_T_.tif,18,P,3,6,M,59,T,0.929,0
FO_18_P_3_6_M_59_L_.tif,18,P,3,6,M,59,L,0.675,0
FO_18_P_3_6_M_59_L_.tif,18,P,3,6,M,59,L,0.661,0
FO_18_P_3_6_M_59_W_.tif,18,P,3,6,M,59,W,1.828,0
FO_18_P_3_6_M_60_T_.tif,18,P,3,6,M,60,T,0.937,0
FO_18_P_3_6_M_60_L_.tif,18,P,3,6,M,60,L,0.667,0
FO_18_P_3_6_M_60_L_.tif,18,P,3,6,M,60,L,0.665,0
FO_18_P_3_6_M_60_W_.tif,18,P,3,6,M,60,W,1.841,0
FO_18_P_3_6_M_31_L_.tif,18,P,3,6,M,31,L,0.593,0
FO_18_P_3_6_M_31_L_.tif,18,P,3,6,M,31,L,0.593,0
FO_18_P_3_6_M_31_W_.tif,18,P,3,6,M,31,W,1.635,0
FO_18_P_3_6_M_32_T_.tif,18,P,3,6,M,32,T,0.893,0
FO_18_P_3_6_M_32_L_.tif,18,P,3,6,M,32,L,0.649,0
FO_18_P_3_6_M_32_L_.tif,18,P,3,6,M,32,L,0.613,0
FO_18_P_3_6_M_32_W_.tif,18,P,3,6,M,32,W,1.754,0
FO_18_P_3_6_M_34_T_.tif,18,P,3,6,M,34,T,0.939,0
FO_18_P_3_6_M_34_L_.tif,18,P,3,6,M,34,L,0.622,0
FO_18_P_3_6_M_34_L_.tif,18,P,3,6,M,34,L,0.628,0
FO_18_P_3_6_M_34_W_.tif,18,P,3,6,M,34,W,1.75,0
FO_18_P_3_6_M_35_T_.tif,18,P,3,6,M,35,T,0.911,0
FO_18_P_3_6_M_35_L_.tif,18,P,3,6,M,35,L,0.645,0
FO_18_P_3_6_M_35_L_.tif,18,P,3,6,M,35,L,0.648,0
FO_18_P_3_6_M_35_W_.tif,18,P,3,6,M,35,W,1.751,0
FO_18_P_3_6_M_38_T_.tif,18,P,3,6,M,38,T,0.91,0
FO_18_P_3_6_M_38_L_.tif,18,P,3,6,M,38,L,0.631,0
FO_18_P_3_6_M_38_L_.tif,18,P,3,6,M,38,L,0.594,0
FO_18_P_3_6_M_38_W_.tif,18,P,3,6,M,38,W,1.729,0
FO_18_P_3_6_M_40_T_.tif,18,P,3,6,M,40,T,0.965,0
FO_18_P_3_6_M_40_L_.tif,18,P,3,6,M,40,L,0.691,0
FO_18_P_3_6_M_40_L_.tif,18,P,3,6,M,40,L,0.65,0
FO_18_P_3_6_M_40_W_.tif,18,P,3,6,M,40,W,1.857,0
FO_18_P_3_6_M_48_T_.tif,18,P,3,6,M,48,T,0.895,0
FO_18_P_3_6_M_48_L_.tif,18,P,3,6,M,48,L,0.653,0
FO_18_P_3_6_M_48_L_.tif,18,P,3,6,M,48,L,0.641,0
FO_18_P_3_6_M_48_W_.tif,18,P,3,6,M,48,W,1.845,0
FO_18_P_3_6_M_50_T_.tif,18,P,3,6,M,50,T,0.971,0
FO_18_P_3_6_M_50_L_.tif,18,P,3,6,M,50,L,0.675,0
FO_18_P_3_6_M_50_L_.tif,18,P,3,6,M,50,L,0.649,0
FO_18_P_3_6_M_50_W_.tif,18,P,3,6,M,50,W,1.795,0
FO_18_P_3_6_M_51_T_.tif,18,P,3,6,M,51,T,0.929,0
FO_18_P_3_6_M_51_L_.tif,18,P,3,6,M,51,L,0.674,0
FO_18_P_3_6_M_51_L_.tif,18,P,3,6,M,51,L,0.629,0
FO_18_P_3_6_M_51_W_.tif,18,P,3,6,M,51,W,1.811,0
FO_18_P_3_6_M_52_T_.tif,18,P,3,6,M,52,T,0.888,0
FO_18_P_3_6_M_52_L_.tif,18,P,3,6,M,52,L,0.669,0
FO_18_P_3_6_M_52_L_.tif,18,P,3,6,M,52,L,0.649,0
FO_18_P_3_6_M_52_W_.tif,18,P,3,6,M,52,W,1.838,0
FO_18_P_3_6_M_57_T_.tif,18,P,3,6,M,57,T,0.893,0
FO_18_P_3_6_M_57_L_.tif,18,P,3,6,M,57,L,0.632,0
FO_18_P_3_6_M_57_L_.tif,18,P,3,6,M,57,L,0.626,0
FO_18_P_3_6_M_24_L_.tif,18,P,3,6,M,24,L,0.636,0
FO_18_P_3_6_M_24_L_.tif,18,P,3,6,M,24,L,0.647,0
FO_18_P_3_6_M_24_W_.tif,18,P,3,6,M,24,W,1.76,0
FO_18_P_3_6_M_25_T_.tif,18,P,3,6,M,25,T,0.885,0
FO_18_P_3_6_M_25_L_.tif,18,P,3,6,M,25,L,0.657,0
FO_18_P_3_6_M_25_L_.tif,18,P,3,6,M,25,L,0.665,0
FO_18_P_3_6_M_25_W_.tif,18,P,3,6,M,25,W,1.778,0
FO_18_P_3_6_M_26_T_.tif,18,P,3,6,M,26,T,0.903,0
FO_18_P_3_6_M_26_L_.tif,18,P,3,6,M,26,L,0.672,0
FO_18_P_3_6_M_26_L_.tif,18,P,3,6,M,26,L,0.655,0
FO_18_P_3_6_M_26_W_.tif,18,P,3,6,M,26,W,1.766,0
FO_18_P_3_6_M_28_T_.tif,18,P,3,6,M,28,T,0.895,0
FO_18_P_3_6_M_28_L_.tif,18,P,3,6,M,28,L,0.661,0
FO_18_P_3_6_M_28_L_.tif,18,P,3,6,M,28,L,0.652,0
FO_18_P_3_6_M_28_W_.tif,18,P,3,6,M,28,W,1.796,0
FO_18_P_3_6_M_30_T_.tif,18,P,3,6,M,30,T,0.905,0
FO_18_P_3_6_M_30_L_.tif,18,P,3,6,M,30,L,0.639,0
FO_18_P_3_6_M_30_L_.tif,18,P,3,6,M,30,L,0.63,0
FO_18_P_3_6_M_30_W_.tif,18,P,3,6,M,30,W,1.672,0
FO_18_P_3_6_M_31_T_.tif,18,P,3,6,M,31,T,0.849,0
FO_18_P_3_6_M_1_T_.tif,18,P,3,6,M,1,T,0.901,0
FO_18_P_3_6_M_1_W_.tif,18,P,3,6,M,1,W,1.664,0
FO_18_P_3_6_M_1_L_.tif,18,P,3,6,M,1,L,0.647,0
